Name,Type,State,County,Latitude,Longitude
Riang Aweet Basic Primary,PRI,Northern Bahr el Ghazal,Aweil North,9.13580585,27.25816525
Rup Mading Primary School,PRI,Northern Bahr el Ghazal,Aweil North,9.236,27.294317
Ramogi Richard Early High School,SEC,Central Equatoria,Kajo-Keji,3.898199273,31.62598939
Rejaf Educational Centre for the Blind p/s,PRI,Central Equatoria,Juba,4.98589713,31.67994678
Ruot Agoth Primary School,PRI,Warrap,Gogrial East,8.40755,28.464582
Riang Majak,PRI,Northern Bahr el Ghazal,Aweil West,8.6402566,27.2525764
Ariakriak Primary School.,PRI,Northern Bahr el Ghazal,Aweil East,9.040316667,27.6637245
Aram-wut Primary School,PRI,Warrap,Tonj South,7.491375348,28.94489365
Baranya Primary School,PRI,Central Equatoria,Morobo,3.713572167,30.94429167
Rubeke Secondary School,SEC,Central Equatoria,Yei River,3.942397222,30.61123611
Rubeke Primary School,PRI,Central Equatoria,Yei River,3.97565,30.398666
Rubinchar Primary School,PRI,Unity,Leer,8.2709832,30.2337166
Ruadh Brain Trust Primary School,PRI,Unity,Mayom,9.028783,28.935801
RCC Namatina Primary School,PRI,Western Equatoria,Tambura,6.0342,27.250799
RCC Yangiri Primary School,PRI,Western Equatoria,Ezo,5.189233,27.951567
RCC Primary School,PRI,Western Equatoria,Ezo,5.096083,27.467449
Rockview Primary School,PRI,Central Equatoria,Juba,4.698508,31.293958
Ras College primary,PRI,Central Equatoria,Morobo,3.7136,30.9443
Rum Ayeen Community,PRI,Northern Bahr el Ghazal,Aweil East,8.006413727,28.66000464
Rockcity Nursery and Primary School,PRI,Central Equatoria,Juba,4.8532,31.5567
Riangakeer Community Ophanage School,PRI,Northern Bahr el Ghazal,Aweil North,9.0234,27.365667
Mercy Nursery and Primary School,PRI,Central Equatoria,Juba,4.853290368,31.55675447
Rodo Primary School,PRI,Central Equatoria,Kajo-Keji,3.950466667,31.53044467
Rodoba Primary School,PRI,Central Equatoria,Morobo,3.599733,30.808033
Rodoba Secondary School,SEC,Central Equatoria,Morobo,3.6857,30.812099
Rumdhal Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.2908534,27.692356
Rial Dit Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.1606585,27.624316
Roc Roc Dong,PRI,Western Bahr el Ghazal,Jur River,7.81555,28.112967
Barduko,PRI,Western Bahr el Ghazal,Jur River,7.694476,28.12680056
Our Lady of Fatina Primary School,PRI,Western Equatoria,Maridi,4.993398333,29.41142376
Raja East,PRI,Western Bahr el Ghazal,Raja,8.472233,25.678432
Redeemer Primary School,PRI,Central Equatoria,Juba,4.9349,30.587566
Areer Primary School,PRI,Lakes,Yirol West,6.477583,30.565783
Rumbek 1 ECS Primary School,PRI,Lakes,Rumbek Centre,6.810167,29.67425
Arende Primary School,PRI,Western Equatoria,Maridi,4.780717,30.370001
Ireneo-Dut Primary School,PRI,Lakes,Cueibet,6.962057615,29.50787562
Renk Girls Secondary School,SEC,Upper Nile,Renk,11.7342,32.826401
Referrundum Estat Primary,PRI,Northern Bahr el Ghazal,Aweil West,8.8401,27.389799
Rum-liet primary school,PRI,Warrap,Gogrial East,8.686733167,28.475536
St. Maria Gorrety Basic School,PRI,Northern Bahr el Ghazal,Aweil Town,8.76575,27.399317
Riangawai Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.1606585,27.624316
Rego primary,PRI,Central Equatoria,Kajo-Keji,3.950466667,31.53044467
Rego Primaryn school,PRI,Central Equatoria,Morobo,3.531367,30.859734
Riaga Primary School,PRI,Lakes,Awerial,6.123183,31.168318
Bright Academy Nursery and primary,PRI,Central Equatoria,Juba,4.698508,31.293958
Raja Girls Secondary,SEC,Western Bahr el Ghazal,Raja,8.475834667,25.55363042
Brighthope Primary School,PRI,Eastern Equatoria,Torit,4.4062,32.5755
Giru UMC Primary School,PRI,Central Equatoria,Yei River,4.517129816,30.60963066
Wunlit primary,PRI,Warrap,Gogrial East,8.394837778,28.41489971
Ramchiel Primary School,PRI,Lakes,Yirol East,6.694133,30.856805
Richland Primary School,PRI,Western Equatoria,Tambura,5.520666615,27.46683438
Rhiau Primary School,PRI,Warrap,Twic,9.07855,28.42005
Oriaju Primary School,PRI,Eastern Equatoria,Torit,4.5599,32.594601
Oriny Primary,PRI,Upper Nile,Fashoda,9.728433,31.858982
Lorifa Primary School,PRI,Eastern Equatoria,Torit,4.2848,32.511799
Raja Secondary School,SEC,Western Bahr el Ghazal,Raja,8.475834667,25.55363042
Roja primary,PRI,Central Equatoria,Juba,4.954633,31.226534
Rijangu Primary School,PRI,Central Equatoria,Lainya,4.330783,30.963234
Rijong Primary,PRI,Central Equatoria,Terekeka,5.513267,31.329018
Rakacuk Primary School,PRI,Warrap,Twic,9.16565,28.476334
Riang Aketh Primary School,PRI,Northern Bahr el Ghazal,Aweil East,8.907692556,27.75167378
Riek Kirjok Secondary,SEC,Jonglei,Akobo,7.74295,33.2668245
Rokon Secondary School,SEC,Central Equatoria,Juba,5.06285,31.312767
Rocks of Ages primary School,PRI,Eastern Equatoria,Magwi,4.115011,32.3561355
Rumakudi Primary School,PRI,Northern Bahr el Ghazal,Aweil Centre,10.32605,32.563232
Rial-Dit Ajoung Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.1357,27.508917
Rolchol Primary School,PRI,Northern Bahr el Ghazal,Aweil West,8.70835,27.28871
Rialdit Primary,PRI,Warrap,Gogrial West,7.755077667,28.191147
Rual-Ngol Primary School,PRI,Northern Bahr el Ghazal,Aweil Centre,8.828733,27.3024575
Rual-Nuer Primary School,PRI,Lakes,Rumbek North,7.215414889,29.67398689
Rolngut Primary School,PRI,Northern Bahr el Ghazal,Aweil North,9.199867,26.924749
Rulnyin Basic School,PRI,Northern Bahr el Ghazal,Aweil East,9.232047571,27.66688586
Rialthiang Primary School,PRI,Unity,Mayom,9.02615,28.846201
RCC Primary School Mangbangau,PRI,Western Equatoria,Ezo,5.05355,27.496918
Ramcial Primary School,PRI,Lakes,Awerial,6.353889,31.1275
Rim Primary School,PRI,Jonglei,Nyirol (Diror),8.273383,32.163166
Romic Secondary,SEC,Warrap,Tonj East,8.068500333,29.29072233
Riang Mier Primary,PRI,Northern Bahr el Ghazal,Aweil North,9.180385,26.94400482
Ramjok Primary School,PRI,Warrap,Twic,9.092392105,28.31931411
Rum-Agok Primary School,PRI,Warrap,Twic,9.132833,28.002117
Rum-Aguoth Primary School,PRI,Northern Bahr el Ghazal,Aweil Centre,8.751383,27.2348
Rum-Aker Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.234517,27.602167
Rum-Aluel Primary School,PRI,Northern Bahr el Ghazal,Aweil South,8.6084468,27.8235462
Romogi Primary School,PRI,Central Equatoria,Kajo-Keji,3.909683,31.645983
Rum-Rual Primary School,PRI,Warrap,Tonj North,7.7686085,28.515788
Rum-Thony  Primary School,PRI,Warrap,Tonj North,7.87555,28.447384
Rum-Wut Girls School.,PRI,Northern Bahr el Ghazal,Aweil East,9.02115,27.319283
Rumabuth Primary School,PRI,Warrap,Tonj East,7.973117,29.284117
Rumadieny Primary,PRI,Northern Bahr el Ghazal,Aweil East,9.051937625,27.37396888
Ramula Primary School,PRI,Eastern Equatoria,Ikotos,4.1967,33.171101
Rumameth Primary,PRI,Warrap,Gogrial West,8.8280034,28.2099702
Rumathoi Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.035617,27.511667
Rumbek Town S. S,SEC,Lakes,Rumbek Centre,6.807861,29.6728335
Rumbek Town Arabic Primary,PRI,Lakes,Rumbek Centre,6.807861,29.6728335
RCC Naandi Primary School,PRI,Western Equatoria,Ezo,4.971683,27.900867
RAINBOW Primary School,PRI,Central Equatoria,Juba,4.853290368,31.55675447
Rengping Primary,PRI,Warrap,Gogrial West,8.760345286,28.15426457
Randub Primary School,PRI,Eastern Equatoria,Budi,4.384568525,32.86773956
Ireneo Primary School,PRI,Western Bahr el Ghazal,Jur River,7.3015,28.437817
Renu Primary School,PRI,Central Equatoria,Morobo,3.604883,30.8438
Ariang-Awan,PRI,Warrap,Gogrial West,8.640833,27.994568
Riang Primary School,PRI,Upper Nile,Akoka,9.79750425,32.134388
Riang Mankuek Primary School,PRI,Northern Bahr el Ghazal,Aweil South,8.72692,27.858089
Riang Anei Primary,PRI,Northern Bahr el Ghazal,Aweil North,9.180385,26.94400482
Riang-Akeer Primary School,PRI,Northern Bahr el Ghazal,Aweil South,8.782755667,27.88064967
Riang-Alek,PRI,Warrap,Gogrial West,7.9766055,28.03039483
Riang-Mal Primary School,PRI,Northern Bahr el Ghazal,Aweil East,8.907717,27.428534
Riangangon Primary School,PRI,Northern Bahr el Ghazal,Aweil West,8.849283,27.225082
Ringasi,PRI,Western Equatoria,Nzara,4.928517,28.178249
Rinji,PRI,Western Bahr el Ghazal,Raja,8.483083,25.195732
Ronyi Primary School,PRI,Central Equatoria,Yei River,4.06285,30.710667
Orobe Primary,PRI,Eastern Equatoria,Magwi,3.8316,31.9587
Ombasi Secondary School,SEC,Central Equatoria,Yei River,3.908459815,30.59346674
Roorkou Primary School,PRI,Warrap,Tonj North,8.690844667,28.57242767
Makol Primary School,PRI,Warrap,Tonj North,8.11195,28.62774175
Rupliah Primary School.,PRI,Jonglei,Uror (Wunror),8.11065,31.962317
Rupmaper Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.12497075,27.21880775
Ripuga Primary School,PRI,Central Equatoria,Morobo,3.713572167,30.94429167
Orphan Primary,PRI,Warrap,Twic,9.158683,28.353317
Rupjuei Primary School,PRI,Jonglei,Uror (Wunror),8.11065,31.962317
Redeemed Primary School,PRI,Eastern Equatoria,Torit,4.4061983,32.575492
Rumbek Town Arabic Secondary,SEC,Lakes,Rumbek Centre,6.807861,29.6728335
Rorbar Primary School,PRI,Lakes,Cueibet,7.620333,29.407417
Roronyo Primary School,PRI,Central Equatoria,Lainya,4.241217,30.713217
Richard Rual Deng,PRI,Northern Bahr el Ghazal,Aweil East,8.99374,27.4690836
Uror Primary School.,PRI,Jonglei,Uror (Wunror),7.9222085,31.8864415
Rorjong Primary School,PRI,Northern Bahr el Ghazal,Aweil East,8.907692556,27.75167378
Rumbek Girls Primary School,PRI,Lakes,Rumbek Centre,6.790883,29.679783
Romic Primary School,PRI,Lakes,Cueibet,7.435167,29.222233
Roc Roc Wau primary,PRI,Western Bahr el Ghazal,Jur River,8.016488833,28.0883725
Rirwak Primary School,PRI,Warrap,Gogrial East,8.213988071,28.29979786
Rising Star Academy,PRI,Central Equatoria,Juba,4.853290368,31.55675447
Ras-Olo I Primary School,PRI,Western Equatoria,Maridi,4.6563,29.866934
Ras-Tigi 1 Primary School,PRI,Western Equatoria,Maridi,4.9242,29.407301
Morsak Primary School,PRI,Central Equatoria,Kajo-Keji,3.785493955,31.58015764
Orphange Straight Link Primary School,PRI,Central Equatoria,Juba,4.9349,30.587566
Rajaf Secondary School,SEC,Central Equatoria,Juba,4.8485,31.596333
Raja South,PRI,Western Bahr el Ghazal,Raja,8.467317,25.675966
Revival Talent Academy Primary School,PRI,Central Equatoria,Kajo-Keji,3.785493955,31.58015764
Rieth-Nyin Primary School,PRI,Northern Bahr el Ghazal,Aweil South,8.613917,27.634899
Ariathdit Primary School,PRI,Northern Bahr el Ghazal,Aweil Town,8.7660532,27.3341302
Rumbek National Secondary,SEC,Lakes,Rumbek Centre,6.807861,29.6728335
Rumbek town primary school,PRI,Lakes,Rumbek Centre,6.807861,29.6728335
Mayen Rual Primary School,PRI,Warrap,Gogrial East,8.162367,28.370199
Rum-manyiel Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.12497075,27.21880775
Rumbek Comboni Primary School,PRI,Lakes,Rumbek Centre,6.815133,29.666517
Ruunbek Primary,PRI,Unity,Mayom,9.02615,28.846201
Aruop-Nyiel Boys Primary School,PRI,Lakes,Yirol East,6.66059575,30.76042125
Rual Girls,PRI,Warrap,Gogrial West,8.749916714,28.03164543
River Bank Primary School,PRI,Eastern Equatoria,Magwi,3.580679354,32.08492622
Rejaf West B primary,PRI,Central Equatoria,Juba,4.698508,31.293958
Raja West,PRI,Western Bahr el Ghazal,Raja,8.469683,25.673901
Riwoto Primary School,PRI,Eastern Equatoria,Kapoeta North,4.876367,33.523869
Ryokapoto Primary School,PRI,Central Equatoria,Morobo,3.685267,30.914232
Royal Kids International Primary School,PRI,Eastern Equatoria,Magwi,3.831602833,31.958733
Royal Kids International Secondary,SEC,Eastern Equatoria,Magwi,3.831602833,31.958733
Aroyo Primary School,PRI,Northern Bahr el Ghazal,Aweil Centre,8.7271,27.373466
Salam Model Basic,PRI,Central Equatoria,Juba,4.98589713,31.67994678
St Machael Primary School,PRI,Unity,Ruweng,9.63252,30.26672
Salaam Nursery ans primary school,PRI,Central Equatoria,Juba,4.853290368,31.55675447
Salva Kiir Primary School,PRI,Northern Bahr el Ghazal,Aweil Town,8.759575,27.472224
St Bakhita Primary School,PRI,Western Equatoria,Yambio,4.593796629,28.46359406
Shuaie Deng Yul Secondary School,SEC,Upper Nile,Renk,11.73422268,32.82643359
St. Mary Primary,PRI,Western Bahr el Ghazal,Wau,7.6449335,27.883883
St Mary Secondary School,SEC,Central Equatoria,Terekeka,5.464675,31.74193275
Shinning Star Basic School,PRI,Central Equatoria,Juba,4.698508,31.293958
St Mathew Primary School,PRI,Eastern Equatoria,Ikotos,4.0759,33.565716
Nyatim Primary,PRI,Jonglei,Nyirol (Diror),8.5115,32.073898
Santo Ayang Primary,PRI,Northern Bahr el Ghazal,Aweil Town,8.769628,27.39880567
Salaam Basic School,PRI,Western Bahr el Ghazal,Wau,11.597767,32.723484
St. Daniel Comboni Primary School,PRI,Central Equatoria,Terekeka,5.820216714,30.91641214
St. Barnaba primary school,PRI,Western Equatoria,Ibba,4.718527667,29.17107767
St. Obediah Secondary School,SEC,Central Equatoria,Morobo,3.686521259,30.81149592
Sakure Communty Centre Primary School,PRI,Western Equatoria,Nzara,4.509717,28.282551
Sinakpuro Community Girls School,PRI,Western Equatoria,Tambura,5.6885964,27.3736732
St Daniel Comboni Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.232047571,27.66688586
Sacred Heart Primary School (Kworijik Luri),PRI,Central Equatoria,Juba,4.9349,30.587566
Rumpabol Primary School,PRI,Northern Bahr el Ghazal,Aweil South,8.72692,27.858089
Sadaka Primary School,PRI,Central Equatoria,Juba,4.842483,31.593349
SDA Primary School,PRI,Western Equatoria,Yambio,4.567167,28.409184
St Daniel Comboni Primary School,PRI,Northern Bahr el Ghazal,Aweil Town,8.769628,27.39880567
Basidi Primary School,PRI,Western Equatoria,Yambio,4.593796629,28.46359406
Sodogo Primary School,PRI,Central Equatoria,Kajo-Keji,3.71425,31.611917
Sindiru dumadang,PRI,Central Equatoria,Juba,4.8877735,31.48765774
Seventh Day Adventist Primary School,PRI,Western Equatoria,Maridi,4.924583,29.495033
Makpandu Secondary School,SEC,Western Equatoria,Yambio,4.704790889,28.70675544
Seventh Day Advantist Primary,PRI,Central Equatoria,Juba,4.857567,31.578867
Seeds of Hope primary school,PRI,Central Equatoria,Juba,4.853290368,31.55675447
Mayen Senior Secondary,SEC,Warrap,Twic,9.092392105,28.31931411
St. Cecilia Primary School,PRI,Central Equatoria,Yei River,4.517129816,30.60963066
St Francis Primary School,PRI,Central Equatoria,Juba,4.856117,31.580482
Star of Hope Secondary School,SEC,Eastern Equatoria,Magwi,3.580679354,32.08492622
Super Garden Primary School,PRI,Central Equatoria,Juba,4.853290368,31.55675447
Salam Girls Primary School,PRI,Northern Bahr el Ghazal,Aweil Town,8.767083,27.3965
Shiek Hamdan Bin Rashid,SEC,Central Equatoria,Juba,4.8330266,31.6651966
Shekinah Primary School,PRI,Eastern Equatoria,Magwi,3.580679354,32.08492622
Maker Anei Primary Shool,PRI,Northern Bahr el Ghazal,Aweil East,9.051937625,27.37396888
Sacred Heart Primary School,PRI,Eastern Equatoria,Magwi,4.046483,32.421982
St Kizito Imotong Primary School,PRI,Eastern Equatoria,Ikotos,4.287883333,33.18261233
St Josephine Bakita Primary School,PRI,Central Equatoria,Juba,4.8330266,31.6651966
St. Mary Primary School,PRI,Western Equatoria,Yambio,4.593796629,28.46359406
St. Mary Primary School,PRI,Central Equatoria,Terekeka,5.44985,31.751932
St Joseph Primary School,PRI,Central Equatoria,Juba,4.848733,31.609833
Salva Kiir Girls Secondary,SEC,Northern Bahr el Ghazal,Aweil Town,8.7660532,27.3341302
Maroko kpiapai sub primary school,PRI,Western Equatoria,Ibba,4.799333,29.052767
Sukurisira Primary School,PRI,Central Equatoria,Kajo-Keji,3.797831807,31.34565338
Sunlight Primary School,PRI,Jonglei,Bor,6.499701435,31.04911048
St Lawrence Primary School,PRI,Western Equatoria,Tambura,5.520666615,27.46683438
Somba Basic School,PRI,Central Equatoria,Juba,4.698508,31.293958
Nyinameth Primary School,PRI,Northern Bahr el Ghazal,Aweil North,9.140417,26.71715
St Michael Primary School,PRI,Western Bahr el Ghazal,Wau,7.694717,27.9746
Usumo Primary,PRI,Western Equatoria,Yambio,4.593796629,28.46359406
St Mary Mero Primary School,PRI,Eastern Equatoria,Torit,4.3073,32.383499
St Mathew Primary School,PRI,Central Equatoria,Yei River,4.517129816,30.60963066
St. Mary Magdalane Primary School,PRI,Eastern Equatoria,Kapoeta North,4.8833,33.4893265
Samson Primary School,PRI,Central Equatoria,Lainya,4.361821769,30.92252185
St. Charles Lwanga Primary School,PRI,Central Equatoria,Morobo,3.686521259,30.81149592
SDA Mvolo Primary School,PRI,Western Equatoria,Mvolo,6.84115,30.757931
Singaita Basic Primary School,PRI,Eastern Equatoria,Kapoeta South,4.621583,33.627384
Singirinwa Primary School,PRI,Western Equatoria,Mundri East,5.159717,30.5119
Sindiru Lugara Basic,PRI,Central Equatoria,Juba,4.8877735,31.48765774
Sonosa Primary,PRI,Western Equatoria,Nzara,4.6573817,28.2566353
Sangua Primary School,PRI,Western Equatoria,Nzara,4.56935,28.216084
Sinakpuro Primary School,PRI,Western Equatoria,Tambura,5.595383,27.468134
Sunrise Primary School,PRI,Central Equatoria,Morobo,3.713572167,30.94429167
Saint John Bosco Primary School Lafa,PRI,Western Equatoria,Tambura,5.365617,27.260584
Sunyu Primary School,PRI,Central Equatoria,Kajo-Keji,3.769622167,31.6643375
St Paul Primary School,PRI,Central Equatoria,Yei River,4.086233,30.674767
Sopo Primary School,PRI,Western Bahr el Ghazal,Raja,8.029517,26.040033
Supiri Secondary School,SEC,Central Equatoria,Juba,4.98589713,31.67994678
St peter Primary School,PRI,Western Equatoria,Ibba,4.718527667,29.17107767
Shambe Port Primary School,PRI,Lakes,Yirol East,6.703512375,30.7112625
Shalom Primary School,PRI,Central Equatoria,Yei River,4.5174,30.6099
St Peter Nursery and Primary School,PRI,Central Equatoria,Juba,4.698508,31.293958
St. Paul Primary School,PRI,Central Equatoria,Juba,4.9349,30.587566
Sera-Jale Primary School,PRI,Central Equatoria,Kajo-Keji,3.735983,31.635633
Sure Primary School,PRI,Central Equatoria,Juba,4.9109,31.12400567
Seremon Primary School,PRI,Central Equatoria,Juba,4.9109,31.12400567
Soperi Primary School,PRI,Central Equatoria,Morobo,3.8284,30.7223
St Peter Primary School,PRI,Central Equatoria,Juba,4.9349,30.587566
Sun Rise Primary School,PRI,Western Equatoria,Yambio,4.923033,29.383783
St Augustine Secondary School,SEC,Warrap,Twic,9.124935471,28.40741571
Sasa Primary School,PRI,Western Equatoria,Nzara,4.720183,28.207184
Sacred Heart Secondary School,SEC,Eastern Equatoria,Magwi,4.046483,32.421982
Missionary Jean International Primary School,PRI,Central Equatoria,Juba,4.9349,30.587566
ST Paul Primary School,PRI,Warrap,Gogrial West,7.9766055,28.03039483
St Stephen Primary School,PRI,Central Equatoria,Terekeka,5.44565,31.751249
Bright Boma star Primary,PRI,Central Equatoria,Juba,4.853290368,31.55675447
St. Daniel Comboni Primary,PRI,Lakes,Yirol West,6.54162075,30.51389975
St D. Comboni Boys Primary School,PRI,Eastern Equatoria,Kapoeta East,4.507483,34.16885
St Thomas Kuron Pre School,PRI,Eastern Equatoria,Kapoeta East,4.579079444,34.11462444
St Vincent De Paul Primary School,PRI,Central Equatoria,Juba,4.795883,31.627333
St. Andrew Primary,PRI,Jonglei,Bor,6.499701435,31.04911048
St. Augustine Secondary,SEC,Warrap,Gogrial West,7.755077667,28.191147
St. Ayang Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.12497075,27.21880775
St. Bakhita Day And Boarding Girls Primary Sc,PRI,Eastern Equatoria,Kapoeta East,4.509933,34.173618
St. Bakhita S. S,SEC,Eastern Equatoria,Kapoeta East,4.579079444,34.11462444
St. Bakthita primary,PRI,Central Equatoria,Morobo,3.713572167,30.94429167
St. Bartholomews Primary,PRI,Central Equatoria,Kajo-Keji,3.769622167,31.6643375
St. Daniel Comboni Primary School,PRI,Central Equatoria,Kajo-Keji,3.82735,31.825367
St. Elidio Catholic Primary,PRI,Warrap,Twic,9.125,28.407499
St. Elizabeth Orphans Primary,PRI,Northern Bahr el Ghazal,Aweil West,8.840072333,27.38975533
St. James School,PRI,Central Equatoria,Yei River,4.517129816,30.60963066
St. Joseph Comboni Primary School,PRI,Northern Bahr el Ghazal,Aweil West,8.7788,27.3106005
St Augustine Secondary School,SEC,Eastern Equatoria,Ikotos,4.1967625,33.17111325
St. Joseph Lutaya Primary School,PRI,Central Equatoria,Yei River,4.078233,30.64785
St. Joseph primary,PRI,Central Equatoria,Juba,5.018422,31.72436167
St. Joseph Primary,PRI,Northern Bahr el Ghazal,Aweil Town,8.769628,27.39880567
St. Joseph Secondary,SEC,Central Equatoria,Yei River,4.517129816,30.60963066
